gvkey,date,cds
19349,2017-02-03,5.58
19349,2017-02-06,5.08
19349,2017-02-07,5.58
19349,2017-02-08,4.08
19349,2017-02-09,5.58
19349,2017-02-10,5.58
19349,2017-02-13,5.58
19349,2017-02-14,5.08
19349,2017-02-15,5.08
19349,2017-02-16,5.08
19349,2017-02-17,5.58
19349,2017-02-20,6.06
19349,2017-02-21,6.05
19349,2017-02-22,6.55
19349,2017-02-23,6.55
19349,2017-02-24,6.55
19349,2017-02-27,7.04
19349,2017-02-28,6.45
19349,2017-03-01,6.36
19349,2017-03-02,6.36
19349,2017-03-03,6.36
19349,2017-03-06,6.36
19349,2017-03-07,5.86
19349,2017-03-08,5.85
19349,2017-03-09,6.35
19349,2017-03-10,6.31
19349,2017-03-13,6.26
19349,2017-03-14,6.26
19349,2017-03-15,6.26
19349,2017-03-16,5.76
19349,2017-03-17,5.76
19349,2017-03-20,6.92
19349,2017-03-21,6.92
19349,2017-03-22,6.92
19349,2017-03-23,6.92
19349,2017-03-24,6.91
19349,2017-03-27,6.91
19349,2017-03-28,6.92
19349,2017-03-29,6.92
19349,2017-03-30,6.92
19349,2017-03-31,6.92
19349,2017-04-03,6.92
19349,2017-04-04,6.92
19349,2017-04-05,6.92
19349,2017-04-06,6.92
19349,2017-04-07,6.92
19349,2017-04-10,6.92
19349,2017-04-11,6.92
19349,2017-04-12,6.92
19349,2017-04-13,6.92
19349,2017-04-14,6.92
19349,2017-04-17,6.92
19349,2017-04-18,6.92
19349,2017-04-19,6.92
19349,2017-04-20,6.92
19349,2017-04-21,6.92
19349,2017-04-24,5.73
19349,2017-04-25,5.73
19349,2017-04-26,5.73
19349,2017-04-27,5.73
19349,2017-04-28,5.73
19349,2017-05-01,5.73
19349,2017-05-02,6.14
19349,2017-05-03,6.14
19349,2017-05-04,5.13
19349,2017-05-05,5.13
19349,2017-05-08,5.63
19349,2017-05-09,5.54
19349,2017-05-10,5.04
19349,2017-05-11,5.54
19349,2017-05-12,5.54
19349,2017-05-15,5.49
19349,2017-05-16,4.99
19349,2017-05-17,4.99
19349,2017-05-18,5.49
19349,2017-05-19,5.49
19349,2017-05-22,5.49
19349,2017-05-23,5.49
19349,2017-05-24,5.45
19349,2017-05-25,5.45
19349,2017-05-26,5.45
19349,2017-05-29,5.45
19349,2017-05-30,5.95
19349,2017-05-31,5.95
19349,2017-06-01,5.95
19349,2017-06-02,5.45
19349,2017-06-05,5.44
19349,2017-06-06,5.45
19349,2017-06-07,5.44
19349,2017-06-08,5.44
19349,2017-06-09,5.35
19349,2017-06-12,5.35
19349,2017-06-13,5.26
19349,2017-06-14,5.26
19349,2017-06-15,5.25
19349,2017-06-16,5.25
19349,2017-06-19,4.75
19349,2017-06-20,4.75
19349,2017-06-21,4.75
19349,2017-06-22,4.75
19349,2017-06-23,4.74
19349,2017-06-26,4.74
19349,2017-06-27,4.65
19349,2017-06-28,4.65
19349,2017-06-29,4.65
19349,2017-06-30,4.652
19349,2017-07-03,4.65
19349,2017-07-04,4.65
19349,2017-07-05,4.65
19349,2017-07-06,4.69
19349,2017-07-07,4.69
19349,2017-07-10,4.69
19349,2017-07-11,4.69
19349,2017-07-12,5.07
19349,2017-07-13,4.69
19349,2017-07-14,4.69
19349,2017-07-17,4.69
19349,2017-07-18,4.44
19349,2017-07-19,4.44
19349,2017-07-20,4.14
19349,2017-07-21,4.1
19349,2017-07-24,4.1
19349,2017-07-25,4.1
19349,2017-07-26,4.1
19349,2017-07-27,4.09
19349,2017-07-28,4.09
19349,2017-07-31,4.09
19349,2017-08-01,4.07
19349,2017-08-02,4.09
19349,2017-08-03,4.09
19349,2017-08-04,4.59
19349,2017-08-07,4.59
19349,2017-08-08,4.59
19349,2017-08-09,5.13
19349,2017-08-10,5.81
19349,2017-08-11,5.9
19349,2017-08-14,5.9
19349,2017-08-15,5.9
19349,2017-08-16,5.9
19349,2017-08-17,5.9
19349,2017-08-18,5.49
19349,2017-08-21,5.49
19349,2017-08-22,5.49
19349,2017-08-23,4.99
19349,2017-08-24,5.49
19349,2017-08-25,4.99
19349,2017-08-28,4.99
19349,2017-08-29,5.49
19349,2017-08-30,4.99
19349,2017-08-31,5.49
19349,2017-09-01,4.99
19349,2017-09-04,4.99
19349,2017-09-05,4.9
19349,2017-09-06,4.9
19349,2017-09-07,4.89
19349,2017-09-08,4.4
19349,2017-09-11,4.39
19349,2017-09-12,4.89
19349,2017-09-13,4.89
19349,2017-09-14,4.89
19349,2017-09-15,4.89
19349,2017-09-18,4.8
19349,2017-09-19,4.8
19349,2017-09-20,5.95
19349,2017-09-21,5.54
19349,2017-09-22,6.04
19349,2017-09-25,5.54
19349,2017-09-26,5.54
19349,2017-09-27,5.54
19349,2017-09-28,5.54
19349,2017-09-29,5.04
19349,2017-10-02,5.54
19349,2017-10-03,5.53
19349,2017-10-04,5.53
19349,2017-10-05,5.53
19349,2017-10-06,5.03
19349,2017-10-09,5.53
19349,2017-10-10,5.03
19349,2017-10-11,5.03
19349,2017-10-12,4.94
19349,2017-10-13,4.94
19349,2017-10-16,4.94
19349,2017-10-17,4.94
19349,2017-10-18,4.94
19349,2017-10-19,4.94
19349,2017-10-20,4.94
19349,2017-10-23,4.94
19349,2017-10-24,4.94
19349,2017-10-25,4.93
19349,2017-10-26,4.93
19349,2017-10-27,4.84
19349,2017-10-30,4.66
19349,2017-10-31,4.16
19349,2017-11-01,4.16
19349,2017-11-02,4.16
19349,2017-11-03,4.16
19349,2017-11-06,4.16
19349,2017-11-07,4.16
19349,2017-11-08,4.16
19349,2017-11-09,4.16
19349,2017-11-10,4.66
19349,2017-11-13,4.16
19349,2017-11-14,4.16
19349,2017-11-15,5.16
19349,2017-11-16,4.65
19349,2017-11-17,4.74
19349,2017-11-20,4.66
19349,2017-11-21,4.16
19349,2017-11-22,4.16
19349,2017-11-23,3.66
19349,2017-11-24,3.65
19349,2017-11-27,4.15
19349,2017-11-28,4.15
19349,2017-11-29,4.65
19349,2017-11-30,4.15
19349,2017-12-01,4.15
19349,2017-12-04,4.06
19349,2017-12-05,3.96
19349,2017-12-06,3.97
19349,2017-12-07,3.96
19349,2017-12-08,3.96
19349,2017-12-11,3.96
19349,2017-12-12,4.46
19349,2017-12-13,3.96
19349,2017-12-14,3.96
19349,2017-12-15,3.96
19349,2017-12-18,4.07
19349,2017-12-19,3.96
19349,2017-12-20,4.46
19349,2017-12-21,4.46
19349,2017-12-22,4.46
19349,2017-12-25,4.46
19349,2017-12-26,4.46
19349,2017-12-27,4.46
19349,2017-12-28,4.46
19349,2017-12-29,4.45
19349,2018-01-01,4.45
19349,2018-01-02,4.46
19349,2018-01-03,3.95
19349,2018-01-04,3.45
19349,2018-01-05,3.36
19349,2018-01-08,3.36
19349,2018-01-09,3.36
19349,2018-01-10,3.36
19349,2018-01-11,3.36
19349,2018-01-12,3.36
19349,2018-01-15,3.36
19349,2018-01-16,3.36
19349,2018-01-17,3.36
19349,2018-01-18,3.36
19349,2018-01-19,3.36
19349,2018-01-22,3.86
19349,2018-01-23,3.86
19349,2018-01-24,4.06
19349,2018-01-25,4.06
19349,2018-01-26,4.06
19349,2018-01-29,4.06
19349,2018-01-30,3.86
19349,2018-01-31,3.86
19349,2018-02-01,3.85
19349,2018-02-02,3.36
19349,2018-02-05,3.85
19349,2018-02-06,4.36
19349,2018-02-07,3.86
19349,2018-02-08,4.1
19349,2018-02-09,4.35
19349,2018-02-12,4.35
19349,2018-02-13,3.85
19349,2018-02-14,4.36
19349,2018-02-15,3.85
19349,2018-02-16,3.85
19349,2018-02-19,3.35
19349,2018-02-20,3.86
19349,2018-02-21,3.86
19349,2018-02-22,3.86
19349,2018-02-23,3.94
19349,2018-02-26,3.94
19349,2018-02-27,3.44
19349,2018-02-28,3.44
19349,2018-03-01,3.44
19349,2018-03-02,3.44
19349,2018-03-05,3.94
19349,2018-03-06,3.35
19349,2018-03-07,3.85
19349,2018-03-08,3.85
19349,2018-03-09,3.26
19349,2018-03-12,3.17
19349,2018-03-13,3.17
19349,2018-03-14,3.17
19349,2018-03-15,3.17
19349,2018-03-16,2.67
19349,2018-03-19,2.67
19349,2018-03-20,4.41
19349,2018-03-21,4.41
19349,2018-03-22,4.32
19349,2018-03-23,4.56
19349,2018-03-26,4.57
19349,2018-03-27,4.56
19349,2018-03-28,4.56
19349,2018-03-29,4.74
19349,2018-03-30,4.74
19349,2018-04-02,4.74
19349,2018-04-03,4.74
19349,2018-04-04,4.74
19349,2018-04-05,4.49
19349,2018-04-06,4.49
19349,2018-04-09,4.4
19349,2018-04-10,4.4
19349,2018-04-11,4.4
19349,2018-04-12,4.31
19349,2018-04-13,4.31
19349,2018-04-16,3.81
19349,2018-04-17,3.72
19349,2018-04-18,3.72
19349,2018-04-19,3.72
19349,2018-04-20,3.72
19349,2018-04-23,3.72
19349,2018-04-24,3.72
19349,2018-04-25,3.97
19349,2018-04-26,3.97
19349,2018-04-27,3.71
19349,2018-04-30,3.96
19349,2018-05-01,3.96
19349,2018-05-02,3.96
19349,2018-05-03,3.96
19349,2018-05-04,3.96
19349,2018-05-07,3.96
19349,2018-05-08,3.96
19349,2018-05-09,3.96
19349,2018-05-10,3.96
19349,2018-05-11,3.96
19349,2018-05-14,3.96
19349,2018-05-15,3.95
19349,2018-05-16,3.96
19349,2018-05-17,4.59
19349,2018-05-18,3.96
19349,2018-05-21,4.21
19349,2018-05-22,4.21
19349,2018-05-23,4.52
19349,2018-05-24,4.52
19349,2018-05-25,4.61
19349,2018-05-28,4.61
19349,2018-05-29,5.2
19349,2018-05-30,5.21
19349,2018-05-31,5.2
19349,2018-06-01,4.95
19349,2018-06-04,4.95
19349,2018-06-05,4.95
19349,2018-06-06,4.95
19349,2018-06-07,4.95
19349,2018-06-08,6.97
19349,2018-06-11,6.22
19349,2018-06-12,6.22
19349,2018-06-13,6.22
19349,2018-06-14,5.88
19349,2018-06-15,5.89
19349,2018-06-18,5.89
19349,2018-06-19,6.12
19349,2018-06-20,6.25
19349,2018-06-21,6.64
19349,2018-06-22,7.71
19349,2018-06-25,8.2
19349,2018-06-26,8.7
19349,2018-06-27,9.08
19349,2018-06-28,9.82
19349,2018-06-29,9.82
19349,2018-07-02,9.82
19349,2018-07-03,9.82
19349,2018-07-04,9.57
19349,2018-07-05,9.2
19349,2018-07-06,8.95
19349,2018-07-09,8.45
19349,2018-07-10,8.32
19349,2018-07-11,8.33
19349,2018-07-12,8.32
19349,2018-07-13,8.32
19349,2018-07-16,8.07
19349,2018-07-17,7.95
19349,2018-07-18,7.95
19349,2018-07-19,7.57
19349,2018-07-20,7.57
19349,2018-07-23,7.57
19349,2018-07-24,7.57
19349,2018-07-25,7.44
19349,2018-07-26,6.94
19349,2018-07-27,6.94
19349,2018-07-30,6.94
19349,2018-07-31,6.69
19349,2018-08-01,6.57
19349,2018-08-02,6.81
19349,2018-08-03,6.81
19349,2018-08-06,6.81
19349,2018-08-07,6.81
19349,2018-08-08,6.81
19349,2018-08-09,6.81
19349,2018-08-10,7.06
19349,2018-08-13,7.18
19349,2018-08-14,7.18
19349,2018-08-15,7.31
19349,2018-08-16,7.31
19349,2018-08-17,7.81
19349,2018-08-20,7.81
19349,2018-08-21,7.59
19349,2018-08-22,7.59
19349,2018-08-23,7.59
19349,2018-08-24,7.59
19349,2018-08-27,7.59
19349,2018-08-28,7.21
19349,2018-08-29,7.21
19349,2018-08-30,7.21
19349,2018-08-31,7.09
19349,2018-09-03,6.84
19349,2018-09-04,6.84
19349,2018-09-05,6.96
19349,2018-09-06,6.96
19349,2018-09-07,6.83
19349,2018-09-10,6.46
19349,2018-09-11,6.21
19349,2018-09-12,6.21
19349,2018-09-13,6.08
19349,2018-09-14,6.09
19349,2018-09-17,6.09
19349,2018-09-18,6.09
19349,2018-09-19,6.09
19349,2018-09-20,6.91
19349,2018-09-21,6.91
19349,2018-09-24,6.91
19349,2018-09-25,6.91
19349,2018-09-26,6.78
19349,2018-09-27,6.78
19349,2018-09-28,6.8
19349,2018-10-01,6.42
19349,2018-10-02,6.55
19349,2018-10-03,6.24
19349,2018-10-04,6.23
19349,2018-10-05,6.17
19349,2018-10-08,6.42
19349,2018-10-09,6.42
19349,2018-10-10,6.42
19349,2018-10-11,6.8
19349,2018-10-12,6.67
19349,2018-10-15,6.68
19349,2018-10-16,6.43
19349,2018-10-17,6.42
19349,2018-10-18,6.3
19349,2018-10-19,6.42
19349,2018-10-22,6.42
19349,2018-10-23,6.67
19349,2018-10-24,6.79
19349,2018-10-25,6.66
19349,2018-10-26,6.79
19349,2018-10-29,6.67
19349,2018-10-30,6.55
19349,2018-10-31,6.55
19349,2018-11-01,6.17
19349,2018-11-02,6.04
19349,2018-11-05,6.03
19349,2018-11-06,6.03
19349,2018-11-07,5.66
19349,2018-11-08,5.66
19349,2018-11-09,5.79
19349,2018-11-12,5.79
19349,2018-11-13,5.79
19349,2018-11-14,5.92
19349,2018-11-15,6.03
19349,2018-11-16,6.28
19349,2018-11-19,6.27
19349,2018-11-20,6.27
19349,2018-11-21,6.27
19349,2018-11-22,6.26
19349,2018-11-23,6.27
19349,2018-11-26,6.27
19349,2018-11-27,6.51
19349,2018-11-28,6.51
19349,2018-11-29,6.5
19349,2018-11-30,6.74
19349,2018-12-03,6.63
19349,2018-12-04,6.51
19349,2018-12-05,7.0
19349,2018-12-06,7.24
19349,2018-12-07,6.74
19349,2018-12-10,6.99
19349,2018-12-11,6.74
19349,2018-12-12,6.37
19349,2018-12-13,5.99
19349,2018-12-14,5.99
19349,2018-12-17,6.24
19349,2018-12-18,6.49
19349,2018-12-19,6.43
19349,2018-12-20,6.94
19349,2018-12-21,6.75
19349,2018-12-24,6.74
19349,2018-12-25,6.74
19349,2018-12-26,6.74
19349,2018-12-27,6.86
19349,2018-12-28,6.86
19349,2018-12-31,6.86
19349,2019-01-01,6.86
19349,2019-01-02,6.86
19349,2019-01-03,6.85
19349,2019-01-04,6.85
19349,2019-01-07,6.6
19349,2019-01-08,6.48
19349,2019-01-09,6.48
19349,2019-01-10,6.47
19349,2019-01-11,6.47
19349,2019-01-14,6.97
19349,2019-01-15,6.72
19349,2019-01-16,6.72
19349,2019-01-17,6.97
19349,2019-01-18,6.72
19349,2019-01-21,6.72
19349,2019-01-22,6.72
19349,2019-01-23,6.72
19349,2019-01-24,6.72
19349,2019-01-25,6.66
19349,2019-01-28,6.65
19349,2019-01-29,6.72
19349,2019-01-30,6.97
19349,2019-01-31,7.09
19349,2019-02-01,7.22
19349,2019-02-04,7.22
19349,2019-02-05,7.22
19349,2019-02-06,6.97
19349,2019-02-07,7.34
19349,2019-02-08,7.34
19349,2019-02-11,7.34
19349,2019-02-12,7.09
19349,2019-02-13,7.21
19349,2019-02-14,7.34
19349,2019-02-15,7.34
19349,2019-02-18,7.08
19349,2019-02-19,7.21
19349,2019-02-20,7.21
19349,2019-02-21,7.21
19349,2019-02-22,7.21
19349,2019-02-25,7.08
19349,2019-02-26,7.08
19349,2019-02-27,6.77
19349,2019-02-28,6.64
19349,2019-03-01,6.64
19349,2019-03-04,6.64
19349,2019-03-05,6.64
19349,2019-03-06,6.64
19349,2019-03-07,7.33
19349,2019-03-08,7.33
19349,2019-03-11,7.32
19349,2019-03-12,6.95
19349,2019-03-13,6.7
19349,2019-03-14,6.7
19349,2019-03-15,6.57
19349,2019-03-18,6.57
19349,2019-03-19,5.76
19349,2019-03-20,6.99
19349,2019-03-21,6.99
19349,2019-03-22,7.33
19349,2019-03-25,7.23
19349,2019-03-26,7.12
19349,2019-03-27,7.12
19349,2019-03-28,7.12
19349,2019-03-29,7.01
19349,2019-04-01,6.9
19349,2019-04-02,6.9
19349,2019-04-03,6.67
19349,2019-04-04,6.67
19349,2019-04-05,6.55
19349,2019-04-08,6.55
19349,2019-04-09,6.43
19349,2019-04-10,6.43
19349,2019-04-11,6.4
19349,2019-04-12,6.06
19349,2019-04-15,6.06
19349,2019-04-16,6.06
19349,2019-04-17,6.06
19349,2019-04-18,6.17
19349,2019-04-19,6.17
19349,2019-04-22,6.17
19349,2019-04-23,6.27
19349,2019-04-24,6.06
19349,2019-04-25,6.27
19349,2019-04-26,6.06
19349,2019-04-29,6.06
19349,2019-04-30,6.05
19349,2019-05-01,6.05
19349,2019-05-02,6.05
19349,2019-05-03,6.05
19349,2019-05-06,6.05
19349,2019-05-07,6.05
19349,2019-05-08,6.05
19349,2019-05-09,6.28
19349,2019-05-10,6.16
19349,2019-05-13,6.27
19349,2019-05-14,6.05
19349,2019-05-15,6.05
19349,2019-05-16,5.94
19349,2019-05-17,5.94
19349,2019-05-20,5.94
19349,2019-05-21,5.83
19349,2019-05-22,5.7
19349,2019-05-23,5.81
19349,2019-05-24,5.7
19349,2019-05-27,5.7
19349,2019-05-28,5.7
19349,2019-05-29,5.81
19349,2019-05-30,5.8
19349,2019-05-31,5.8
19349,2019-06-03,5.8
19349,2019-06-04,5.8
19349,2019-06-05,5.59
19349,2019-06-06,5.35
19349,2019-06-07,5.22
19349,2019-06-10,5.23
19349,2019-06-11,5.23
19349,2019-06-12,5.23
19349,2019-06-13,5.23
19349,2019-06-14,5.23
19349,2019-06-17,5.23
19349,2019-06-18,4.9
19349,2019-06-19,4.91
19349,2019-06-20,4.56
19349,2019-06-21,4.56
19349,2019-06-24,4.55
19349,2019-06-25,4.55
19349,2019-06-26,4.55
19349,2019-06-27,4.55
19349,2019-06-28,4.55
19349,2019-07-01,4.22
19349,2019-07-02,4.22
19349,2019-07-03,3.87
19349,2019-07-04,4.36
19349,2019-07-05,4.35
19349,2019-07-08,4.34
19349,2019-07-09,4.47
19349,2019-07-10,4.47
19349,2019-07-11,4.47
19349,2019-07-12,4.46
19349,2019-07-15,4.47
19349,2019-07-16,4.47
19349,2019-07-17,4.47
19349,2019-07-18,4.47
19349,2019-07-19,4.47
19349,2019-07-22,4.47
19349,2019-07-23,4.46
19349,2019-07-24,4.4
19349,2019-07-25,4.4
19349,2019-07-26,4.2
19349,2019-07-29,4.33
19349,2019-07-30,4.33
19349,2019-07-31,4.34
19349,2019-08-01,4.46
19349,2019-08-02,4.96
19349,2019-08-05,5.47
19349,2019-08-06,5.34
19349,2019-08-07,5.46
19349,2019-08-08,5.34
19349,2019-08-09,5.33
19349,2019-08-12,5.33
19349,2019-08-13,5.45
19349,2019-08-14,5.45
19349,2019-08-15,5.46
19349,2019-08-16,5.34
19349,2019-08-19,5.07
19349,2019-08-20,4.95
19349,2019-08-21,4.95
19349,2019-08-22,4.94
19349,2019-08-23,4.94
19349,2019-08-26,4.95
19349,2019-08-27,4.95
19349,2019-08-28,4.95
19349,2019-08-29,4.95
19349,2019-08-30,5.08
19349,2019-09-02,5.08
19349,2019-09-03,5.08
19349,2019-09-04,5.2
19349,2019-09-05,5.2
19349,2019-09-06,5.2
19349,2019-09-09,5.14
19349,2019-09-10,5.27
19349,2019-09-11,5.26
19349,2019-09-12,5.18
19349,2019-09-13,5.17
19349,2019-09-16,5.18
19349,2019-09-17,5.31
19349,2019-09-18,5.44
19349,2019-09-19,5.43
19349,2019-09-20,6.37
19349,2019-09-23,6.63
19349,2019-09-24,6.76
19349,2019-09-25,6.87
19349,2019-09-26,7.0
19349,2019-09-27,7.25
19349,2019-09-30,7.25
19349,2019-10-01,7.37
19349,2019-10-02,7.25
19349,2019-10-03,7.75
19349,2019-10-04,7.69
19349,2019-10-07,7.81
19349,2019-10-08,7.69
19349,2019-10-09,7.68
19349,2019-10-10,7.61
19349,2019-10-11,7.11
19349,2019-10-14,7.12
19349,2019-10-15,7.12
19349,2019-10-16,7.11
19349,2019-10-17,6.76
19349,2019-10-18,6.76
19349,2019-10-21,6.76
19349,2019-10-22,6.76
19349,2019-10-23,6.76
19349,2019-10-24,6.76
19349,2019-10-25,6.64
19349,2019-10-28,6.34
19349,2019-10-29,6.34
19349,2019-10-30,6.34
19349,2019-10-31,6.35
19349,2019-11-01,6.29
19349,2019-11-04,5.94
19349,2019-11-05,5.94
19349,2019-11-06,5.93
19349,2019-11-07,5.82
19349,2019-11-08,5.69
19349,2019-11-11,5.57
19349,2019-11-12,5.57
19349,2019-11-13,5.45
19349,2019-11-14,5.51
19349,2019-11-15,5.51
19349,2019-11-18,5.39
19349,2019-11-19,5.33
19349,2019-11-20,5.33
19349,2019-11-21,5.33
19349,2019-11-22,5.33
19349,2019-11-25,5.33
19349,2019-11-26,5.22
19349,2019-11-27,5.22
19349,2019-11-28,5.03
19349,2019-11-29,5.02
19349,2019-12-02,5.02
19349,2019-12-03,5.02
19349,2019-12-04,5.03
19349,2019-12-05,5.03
19349,2019-12-06,4.91
19349,2019-12-09,4.85
19349,2019-12-10,4.85
19349,2019-12-11,4.85
19349,2019-12-12,4.85
19349,2019-12-13,4.74
19349,2019-12-16,4.74
19349,2019-12-17,4.74
19349,2019-12-18,4.73
19349,2019-12-19,4.73
19349,2019-12-20,4.73
19349,2019-12-23,4.73
19349,2019-12-24,4.73
19349,2019-12-25,4.73
19349,2019-12-26,4.73
19349,2019-12-27,4.84
19349,2019-12-30,4.84
19349,2019-12-31,4.72
19349,2020-01-01,4.72
19349,2020-01-02,4.72
19349,2020-01-03,4.67
19349,2020-01-06,4.79
19349,2020-01-07,4.78
19349,2020-01-08,4.61
19349,2020-01-09,4.6
19349,2020-01-10,4.48
19349,2020-01-13,4.48
19349,2020-01-14,4.6
19349,2020-01-15,4.6
19349,2020-01-16,4.6
19349,2020-01-17,4.6
19349,2020-01-20,4.6
19349,2020-01-21,4.71
19349,2020-01-22,4.71
19349,2020-01-23,4.71
19349,2020-01-24,4.71
19349,2020-01-27,5.01
19349,2020-01-28,5.01
19349,2020-01-29,5.01
19349,2020-01-30,5.18
19349,2020-01-31,5.31
19349,2020-02-03,5.31
19349,2020-02-04,5.12
19349,2020-02-05,4.95
19349,2020-02-06,4.82
19349,2020-02-07,4.83
19349,2020-02-10,4.88
19349,2020-02-11,4.88
19349,2020-02-12,4.83
19349,2020-02-13,4.82
19349,2020-02-14,4.82
19349,2020-02-17,4.82
19349,2020-02-18,4.82
19349,2020-02-19,4.82
19349,2020-02-20,4.82
19349,2020-02-21,4.94
19349,2020-02-24,5.11
19349,2020-02-25,5.42
19349,2020-02-26,5.84
19349,2020-02-27,6.38
19349,2020-02-28,7.1
19349,2020-03-02,7.52
19349,2020-03-03,7.28
19349,2020-03-04,6.98
19349,2020-03-05,7.27
19349,2020-03-06,8.51
19349,2020-03-10,12.33
19349,2020-03-11,12.46
19349,2020-03-12,16.05
19349,2020-03-13,15.18
19349,2020-03-16,16.0
19349,2020-03-17,16.1
19349,2020-03-18,17.55
19349,2020-03-19,16.61
19349,2020-03-20,18.63
19349,2020-03-23,19.34
19349,2020-03-24,17.06
19349,2020-03-25,15.25
19349,2020-03-26,14.41
19349,2020-03-27,13.83
19349,2020-03-30,14.22
19349,2020-03-31,13.34
19349,2020-04-01,14.42
19349,2020-04-02,13.9
19349,2020-04-03,15.46
19349,2020-04-06,14.58
19349,2020-04-07,14.04
19349,2020-04-08,13.62
19349,2020-04-09,12.22
19349,2020-04-10,12.23
19349,2020-04-13,12.23
19349,2020-04-14,11.26
19349,2020-04-15,11.6
19349,2020-04-16,11.61
19349,2020-04-17,10.84
19349,2020-04-20,10.84
19349,2020-04-21,11.86
19349,2020-04-22,11.17
19349,2020-04-23,11.05
19349,2020-04-24,10.74
19349,2020-04-27,10.59
19349,2020-04-28,10.4
19349,2020-04-29,9.76
19349,2020-04-30,9.92
19349,2020-05-01,9.93
19349,2020-05-04,10.07
19349,2020-05-05,9.9
19349,2020-05-06,9.72
19349,2020-05-07,9.59
19349,2020-05-08,9.59
19349,2020-05-11,9.3
19349,2020-05-12,9.3
19349,2020-05-13,9.94
19349,2020-05-14,9.94
19349,2020-05-15,9.76
19349,2020-05-18,9.3
19349,2020-05-19,8.94
19349,2020-05-20,8.8
19349,2020-05-21,8.81
19349,2020-05-22,9.16
19349,2020-05-25,9.15
19349,2020-05-26,8.34
19349,2020-05-27,8.35
19349,2020-05-28,8.52
19349,2020-05-29,8.52
19349,2020-06-01,8.69
19349,2020-06-02,8.5
19349,2020-06-03,8.15
19349,2020-06-04,8.147
19349,2020-06-05,7.68
19349,2020-06-08,7.67
19349,2020-06-09,8.16
19349,2020-06-10,8.59
19349,2020-06-11,8.94
19349,2020-06-12,8.77
19349,2020-06-15,9.26
19349,2020-06-16,8.66
19349,2020-06-17,8.31
19349,2020-06-18,8.65
19349,2020-06-19,8.44
19349,2020-06-22,8.92
19349,2020-06-23,8.42
19349,2020-06-24,9.05
19349,2020-06-25,9.4
19349,2020-06-26,9.401
19349,2020-06-29,9.39
19349,2020-06-30,8.89
19349,2020-07-01,8.42
19349,2020-07-02,8.38
19349,2020-07-03,8.38
19349,2020-07-06,8.24
19349,2020-07-07,8.23
19349,2020-07-08,8.4
19349,2020-07-09,8.22
19349,2020-07-10,8.22
19349,2020-07-13,8.21
19349,2020-07-14,7.898
19349,2020-07-15,7.51
19349,2020-07-16,7.33
19349,2020-07-17,7.32
19349,2020-07-20,6.93
19349,2020-07-21,6.61
19349,2020-07-22,6.61
19349,2020-07-23,6.61
19349,2020-07-24,7.25
19349,2020-07-27,7.07
19349,2020-07-28,7.07
19349,2020-07-29,7.07
19349,2020-07-30,7.06
19349,2020-07-31,7.064
19349,2020-08-03,7.06
19349,2020-08-04,7.05
19349,2020-08-05,7.05
19349,2020-08-06,6.7
19349,2020-08-07,6.35
19349,2020-08-10,6.34
19349,2020-08-11,6.34
19349,2020-08-12,6.16
19349,2020-08-13,6.16
19349,2020-08-14,6.16
19349,2020-08-17,6.16
19349,2020-08-18,6.16
19349,2020-08-19,6.15
19349,2020-08-20,6.25
19349,2020-08-21,6.24
19349,2020-08-24,6.16
19349,2020-08-25,5.98
19349,2020-08-26,5.98
19349,2020-08-27,5.98
19349,2020-08-28,5.98
19349,2020-08-31,5.98
19349,2020-09-01,5.98
19349,2020-09-02,5.81
19349,2020-09-03,5.98
19349,2020-09-04,6.15
19349,2020-09-07,6.06
19349,2020-09-08,6.24
19349,2020-09-09,6.41
19349,2020-09-10,6.23
19349,2020-09-11,6.23
19349,2020-09-14,6.24
19349,2020-09-15,6.23
19349,2020-09-16,6.23
19349,2020-09-17,6.06
19349,2020-09-18,6.05
19349,2020-09-21,7.05
19349,2020-09-22,7.75
19349,2020-09-23,7.57
19349,2020-09-24,8.1
19349,2020-09-25,8.62
19349,2020-09-28,8.01
19349,2020-09-29,7.83
19349,2020-09-30,7.56
19349,2020-10-01,7.64
19349,2020-10-02,7.38
19349,2020-10-05,7.2
19349,2020-10-06,6.85
19349,2020-10-07,7.11
19349,2020-10-08,7.11
19349,2020-10-09,7.2
19349,2020-10-12,7.2
19349,2020-10-13,7.2
19349,2020-10-14,7.2
19349,2020-10-15,7.38
19349,2020-10-16,7.38
19349,2020-10-19,7.2
19349,2020-10-20,7.46
19349,2020-10-21,7.46
19349,2020-10-22,7.46
19349,2020-10-23,7.46
19349,2020-10-26,7.72
19349,2020-10-27,7.72
19349,2020-10-28,8.42
19349,2020-10-29,8.6
19349,2020-10-30,8.59
19349,2020-11-02,8.769
19349,2020-11-03,8.42
19349,2020-11-04,8.42
19349,2020-11-05,7.89
19349,2020-11-06,7.71
19349,2020-11-09,7.36
19349,2020-11-10,7.35
19349,2020-11-11,7.36
19349,2020-11-12,8.06
19349,2020-11-13,8.06
19349,2020-11-16,8.06
19349,2020-11-17,8.14
19349,2020-11-18,8.14
19349,2020-11-19,8.23
19349,2020-11-20,8.23
19349,2020-11-23,8.23
19349,2020-11-24,8.23
19349,2020-11-25,8.23
19349,2020-11-26,8.23
19349,2020-11-27,8.41
19349,2020-11-30,8.41
19349,2020-12-01,8.32
19349,2020-12-02,8.32
19349,2020-12-03,8.32
