gvkey,company,date,alpha,beta,delta,mu,A_used,L_used,PD_P_1y,PD_Q_1y,q_feasible,train_end_date,train_end_anchor,oos_end_anchor,training_end
23671,NOKIA OYJ,2014-09-19,2.25,0.0009037095311863928,0.0017135978053892356,0.003175372785178766,44070102881.100006,18531000000.0,0.00197528413618382,0.1092313973619592,True,2014-06-27,2014-06-30,2014-09-30,0
23671,NOKIA OYJ,2014-09-26,2.25,0.0006237276463861447,0.0016241447924226747,0.003727031957305228,43939702593.10938,18531000000.0,0.00169683349535372,,False,2014-09-26,2014-09-30,2014-12-31,1
61616,ENI SPA,2014-03-28,2.25,-0.00034139792576953396,0.00040326697321035903,-0.0006473969626832603,142919175154.86246,76928000000.0,0.002239985869775766,0.0008170304930308255,True,2014-03-28,2014-03-31,2014-06-30,1
61616,ENI SPA,2014-04-04,2.25,-0.00034139792576953396,0.00040326697321035903,-0.0006473969626832603,143339988762.76904,76928000000.0,0.0022115940683709915,0.0008027899505998683,True,2014-03-28,2014-03-31,2014-06-30,0
61616,ENI SPA,2014-04-11,2.25,-0.00034139792576953396,0.00040326697321035903,-0.0006473969626832603,142768155509.74973,76928000000.0,0.0022502997163817984,0.0008217445191546203,True,2014-03-28,2014-03-31,2014-06-30,0
61616,ENI SPA,2014-04-18,2.25,-0.00034139792576953396,0.00040326697321035903,-0.0006473969626832603,145575908544.704,77292000000.0,0.0021112402565634817,0.0007558706045767727,True,2014-03-28,2014-03-31,2014-06-30,0
61616,ENI SPA,2014-04-25,2.25,-0.00034139792576953396,0.00040326697321035903,-0.0006473969626832603,144142179735.5669,77292000000.0,0.0022033664449403736,0.000798959728811488,True,2014-03-28,2014-03-31,2014-06-30,0
61616,ENI SPA,2014-05-02,2.25,-0.00034139792576953396,0.00040326697321035903,-0.0006473969626832603,145216218465.25107,77292000000.0,0.0021338375867589877,0.0007667110378561106,True,2014-03-28,2014-03-31,2014-06-30,0
61616,ENI SPA,2014-05-09,2.25,-0.00034139792576953396,0.00040326697321035903,-0.0006473969626832603,145990330441.47144,77292000000.0,0.002085618071297104,0.0007443980932569744,True,2014-03-28,2014-03-31,2014-06-30,0
61616,ENI SPA,2014-05-16,2.25,-0.00034139792576953396,0.00040326697321035903,-0.0006473969626832603,144914521719.77832,77292000000.0,0.002153053820943004,0.0007769357594547285,True,2014-03-28,2014-03-31,2014-06-30,0
61616,ENI SPA,2014-05-23,2.25,-0.00034139792576953396,0.00040326697321035903,-0.0006473969626832603,145181647043.21808,77292000000.0,0.002136027348393081,0.0007694355845407568,True,2014-03-28,2014-03-31,2014-06-30,0
61616,ENI SPA,2014-05-30,2.25,-0.00034139792576953396,0.00040326697321035903,-0.0006473969626832603,145191013277.4885,77292000000.0,0.002135433778025676,0.0007695984797239596,True,2014-03-28,2014-03-31,2014-06-30,0
61616,ENI SPA,2014-06-06,2.25,-0.00034139792576953396,0.00040326697321035903,-0.0006473969626832603,146399238489.86926,77292000000.0,0.002060761779724907,0.0007347453822585459,True,2014-03-28,2014-03-31,2014-06-30,0
61616,ENI SPA,2014-06-13,2.25,-0.00034139792576953396,0.00040326697321035903,-0.0006473969626832603,148320169609.7879,77292000000.0,0.001949377284974106,0.0006842563048725998,True,2014-03-28,2014-03-31,2014-06-30,0
61616,ENI SPA,2014-06-20,2.25,-0.00034139792576953396,0.00040326697321035903,-0.0006473969626832603,149799113340.84476,77292000000.0,0.0018692812796847918,0.000646850623379201,True,2014-03-28,2014-03-31,2014-06-30,0
61616,ENI SPA,2014-06-27,2.25,-0.0003259210510450969,0.0003600486652686714,-1.419563822810884e-05,149476678989.56335,77292000000.0,0.001460781016994285,0.002193358761177114,True,2014-06-27,2014-06-30,2014-09-30,1
61616,ENI SPA,2014-07-04,2.25,-0.0003259210510450969,0.0003600486652686714,-1.419563822810884e-05,150861940658.466,77292000000.0,0.001406319390148689,0.002134580148901785,True,2014-06-27,2014-06-30,2014-09-30,0
61616,ENI SPA,2014-07-11,2.25,-0.0003259210510450969,0.0003600486652686714,-1.419563822810884e-05,147740366349.04636,77292000000.0,0.0015332890248257215,0.0023162156988324888,True,2014-06-27,2014-06-30,2014-09-30,0
61616,ENI SPA,2014-07-18,2.25,-0.0003259210510450969,0.0003600486652686714,-1.419563822810884e-05,148424603255.59503,77292000000.0,0.001504128437750562,0.0022567335789857785,True,2014-06-27,2014-06-30,2014-09-30,0
61616,ENI SPA,2014-07-25,2.25,-0.0003259210510450969,0.0003600486652686714,-1.419563822810884e-05,148941658731.20114,77292000000.0,0.0014826037693609908,0.0022554005023196775,True,2014-06-27,2014-06-30,2014-09-30,0
61616,ENI SPA,2014-08-01,2.25,-0.0003259210510450969,0.0003600486652686714,-1.419563822810884e-05,145562548479.4644,77292000000.0,0.001631536399513617,0.002455728674242533,True,2014-06-27,2014-06-30,2014-09-30,0
61616,ENI SPA,2014-08-08,2.25,-0.0003259210510450969,0.0003600486652686714,-1.419563822810884e-05,143455129688.55804,77292000000.0,0.0017351922873775774,0.002593931541337149,True,2014-06-27,2014-06-30,2014-09-30,0
61616,ENI SPA,2014-08-15,2.25,-0.0003259210510450969,0.0003600486652686714,-1.419563822810884e-05,144108942188.50064,77292000000.0,0.001702071688386991,0.0025491012788393793,True,2014-06-27,2014-06-30,2014-09-30,0
61616,ENI SPA,2014-08-22,2.25,-0.0003259210510450969,0.0003600486652686714,-1.419563822810884e-05,144256886033.9079,77292000000.0,0.0016947000571679973,0.002548638471185629,True,2014-06-27,2014-06-30,2014-09-30,0
61616,ENI SPA,2014-08-29,2.25,-0.0003259210510450969,0.0003600486652686714,-1.419563822810884e-05,146311637447.06625,77292000000.0,0.0015967757012774724,0.0024881032398620475,True,2014-06-27,2014-06-30,2014-09-30,0
61616,ENI SPA,2014-09-05,2.25,-0.0003259210510450969,0.0003600486652686714,-1.419563822810884e-05,148054120159.41464,77292000000.0,0.0015198204917900276,0.0025070526194367632,True,2014-06-27,2014-06-30,2014-09-30,0
61616,ENI SPA,2014-09-12,2.25,-0.0003259210510450969,0.0003600486652686714,-1.419563822810884e-05,145608848080.36188,77292000000.0,0.0016293574103823098,0.0026212526592552343,True,2014-06-27,2014-06-30,2014-09-30,0
61616,ENI SPA,2014-09-19,2.25,-0.0003259210510450969,0.0003600486652686714,-1.419563822810884e-05,146412287559.41113,77292000000.0,0.001592184204714032,0.0025844142061200517,True,2014-06-27,2014-06-30,2014-09-30,0
61616,ENI SPA,2014-09-26,2.25,-0.0002988395901285158,0.00031708749821247623,2.413038055836263e-05,144779438273.5799,77292000000.0,0.0014505253448481384,0.003038667672588964,True,2014-09-26,2014-09-30,2014-12-31,1
61616,ENI SPA,2014-10-03,2.25,-0.0002988395901285158,0.00031708749821247623,2.413038055836263e-05,142335307772.06018,77292000000.0,0.001559046782259492,0.0031678407620823936,True,2014-09-26,2014-09-30,2014-12-31,0
61616,ENI SPA,2014-10-10,2.25,-0.0002988395901285158,0.00031708749821247623,2.413038055836263e-05,137721984490.39587,77292000000.0,0.0017971751692800763,0.003556019680361035,True,2014-09-26,2014-09-30,2014-12-31,0
61616,ENI SPA,2014-10-17,2.25,-0.0002988395901285158,0.00031708749821247623,2.413038055836263e-05,136802197222.11653,77292000000.0,0.001850685443815044,0.00357729488044732,True,2014-09-26,2014-09-30,2014-12-31,0
61616,ENI SPA,2014-10-24,2.25,-0.0002988395901285158,0.00031708749821247623,2.413038055836263e-05,136948816876.16048,77292000000.0,0.00184200692939067,0.003570787504663989,True,2014-09-26,2014-09-30,2014-12-31,0
61616,ENI SPA,2014-10-31,2.25,-0.0002988395901285158,0.00031708749821247623,2.413038055836263e-05,139136151673.8346,77292000000.0,0.0017190533725755987,0.0034162318616115968,True,2014-09-26,2014-09-30,2014-12-31,0
61616,ENI SPA,2014-11-07,2.25,-0.0002988395901285158,0.00031708749821247623,2.413038055836263e-05,136993843724.44106,77292000000.0,0.0018393532372758619,0.0036146553533188477,True,2014-09-26,2014-09-30,2014-12-31,0
61616,ENI SPA,2014-11-14,2.25,-0.0002988395901285158,0.00031708749821247623,2.413038055836263e-05,136335954629.38351,77292000000.0,0.0018786676339884922,0.0036548305792107475,True,2014-09-26,2014-09-30,2014-12-31,0
61616,ENI SPA,2014-11-21,2.25,-0.0002988395901285158,0.00031708749821247623,2.413038055836263e-05,139816241874.0741,77292000000.0,0.0016831737525644188,0.003304914947060246,True,2014-09-26,2014-09-30,2014-12-31,0
61616,ENI SPA,2014-11-28,2.25,-0.0002988395901285158,0.00031708749821247623,2.413038055836263e-05,135742312344.72473,77292000000.0,0.0019151640447018984,0.003643132385277134,True,2014-09-26,2014-09-30,2014-12-31,0
61616,ENI SPA,2014-12-05,2.25,-0.0002988395901285158,0.00031708749821247623,2.413038055836263e-05,133668037735.51805,77292000000.0,0.002050820322290422,0.0038326015597424713,True,2014-09-26,2014-09-30,2014-12-31,0
61616,ENI SPA,2014-12-12,2.25,-0.0002988395901285158,0.00031708749821247623,2.413038055836263e-05,127382709101.76701,77292000000.0,0.0025553347642847633,0.004587784996334702,True,2014-09-26,2014-09-30,2014-12-31,0
61616,ENI SPA,2014-12-19,2.25,-0.0002988395901285158,0.00031708749821247623,2.413038055836263e-05,131317212869.1016,77292000000.0,0.002221510349812184,0.004155399881072336,True,2014-09-26,2014-09-30,2014-12-31,0
61616,ENI SPA,2014-12-26,2.25,-0.0002988395901285158,0.00031708749821247623,2.413038055836263e-05,131648122467.74731,77292000000.0,0.002196299336427339,0.004140673584499094,True,2014-09-26,2014-09-30,2014-12-31,0
