gvkey,window_idx,param,ac_1,geweke_z,abs_geweke_z,flag_geweke_2,flag_ac1_03
100080,8,theta,-0.02236056184803558,0.7417804131281965,0.7417804131281965,False,False
100080,9,mu,0.0008742243558963551,1.4918591360382003,1.4918591360382003,False,False
100080,9,sigma,-0.0038783324947825044,-1.3008665564892319,1.3008665564892319,False,False
100080,9,theta,0.0014158691514045267,1.5061657197346296,1.5061657197346296,False,False
100080,10,mu,0.0155596231721661,-1.1130741560664046,1.1130741560664046,False,False
100080,10,sigma,-0.004967274230490925,0.09145548642796829,0.09145548642796829,False,False
100080,10,theta,0.015329417354391372,-1.113981559079354,1.113981559079354,False,False
100080,11,mu,-0.009953786109953285,-1.7012095054463234,1.7012095054463234,False,False
100080,11,sigma,-0.009494066523207733,-1.1164392528210285,1.1164392528210285,False,False
100080,11,theta,-0.009594281545256822,-1.679975878126862,1.679975878126862,False,False
100080,12,mu,-0.0384059625395837,0.6410361331243409,0.6410361331243409,False,False
100080,12,sigma,-0.009308617497766533,-0.017087100617668827,0.017087100617668827,False,False
100080,12,theta,-0.03779803984828824,0.6416920222786574,0.6416920222786574,False,False
100080,13,mu,-0.00937792673640193,-1.6029577182816517,1.6029577182816517,False,False
100080,13,sigma,0.013070762796037909,1.5451326310666558,1.5451326310666558,False,False
100080,13,theta,-0.009128810245657462,-1.6470448121205152,1.6470448121205152,False,False
100080,14,mu,0.016823177250634157,-0.07841846247180556,0.07841846247180556,False,False
100080,14,sigma,-0.009829596610868133,-0.38567686154923736,0.38567686154923736,False,False
100080,14,theta,0.01743039808692377,-0.06747231437049,0.06747231437049,False,False
100080,15,mu,-0.011933933875767497,-0.1429524155496727,0.1429524155496727,False,False
100080,15,sigma,-0.025662345401692276,0.3442316287963158,0.3442316287963158,False,False
100080,15,theta,-0.010185934039476612,-0.15391506538877353,0.15391506538877353,False,False
100080,16,mu,0.00646132270833656,-0.7503162559755605,0.7503162559755605,False,False
100080,16,sigma,0.015390188419369113,-1.7002064891183033,1.7002064891183033,False,False
100080,16,theta,0.004118343299499305,-0.7023343965512655,0.7023343965512655,False,False
100080,17,mu,0.010997418545253242,-0.5461429410018925,0.5461429410018925,False,False
100080,17,sigma,0.014720152920747364,0.4939242884081476,0.4939242884081476,False,False
100080,17,theta,0.0109291259539035,-0.5603885440006331,0.5603885440006331,False,False
100080,18,mu,-0.0060751326040487585,-1.4474303337686723,1.4474303337686723,False,False
100080,18,sigma,-0.002225635616860305,-0.18464714414137476,0.18464714414137476,False,False
100080,18,theta,-0.006099721639272192,-1.4404981186894892,1.4404981186894892,False,False
100080,19,mu,0.01832697905716815,0.7863504943508983,0.7863504943508983,False,False
100080,19,sigma,0.0047538390516961545,-0.6234077464086455,0.6234077464086455,False,False
100080,19,theta,0.01890334236000474,0.8044177303059405,0.8044177303059405,False,False
100080,20,mu,-0.00030893834444901947,-1.437852956483853,1.437852956483853,False,False
100080,20,sigma,0.026826900277973034,-0.4040181730191817,0.4040181730191817,False,False
100080,20,theta,0.0002753219618503319,-1.4301198116900464,1.4301198116900464,False,False
100080,21,mu,-2.4296512189000437e-05,0.23136925301412367,0.23136925301412367,False,False
100080,21,sigma,-0.011362630303943671,-1.290261571873797,1.290261571873797,False,False
100080,21,theta,0.0007546377612054632,0.24886662529239406,0.24886662529239406,False,False
100080,22,mu,0.002313074028054062,0.21789161201189558,0.21789161201189558,False,False
100080,22,sigma,0.028051577750538247,0.26203322355683084,0.26203322355683084,False,False
100080,22,theta,0.002166368454929839,0.21119484207225306,0.21119484207225306,False,False
100080,23,mu,0.018930097157772722,1.1986036869330516,1.1986036869330516,False,False
100080,23,sigma,0.012084840576534632,0.12249207762002026,0.12249207762002026,False,False
100080,23,theta,0.019102150529754832,1.1983621775258662,1.1983621775258662,False,False
100080,24,mu,0.0444988134803145,-0.6291026585577686,0.6291026585577686,False,False
100080,24,sigma,-0.002049168146623623,-0.4349124798830263,0.4349124798830263,False,False
100080,24,theta,0.044560775006271244,-0.6237159505290273,0.6237159505290273,False,False
100080,25,mu,0.04110886760811255,-1.2805161574344057,1.2805161574344057,False,False
100080,25,sigma,-0.04935669428877104,-0.20923466767201668,0.20923466767201668,False,False
100080,25,theta,0.040982405449502574,-1.276048782299335,1.276048782299335,False,False
100080,26,mu,-0.005682842855913019,0.8878015363573938,0.8878015363573938,False,False
100080,26,sigma,-0.013240248413623607,0.15465276368462108,0.15465276368462108,False,False
100080,26,theta,-0.005482422654859773,0.8883742347265521,0.8883742347265521,False,False
100080,27,mu,-0.03462201832838487,-1.4187617801116774,1.4187617801116774,False,False
100080,27,sigma,0.002442426819689387,-1.4309039049083747,1.4309039049083747,False,False
100080,27,theta,-0.03456674499929706,-1.4060665828662353,1.4060665828662353,False,False
100080,28,mu,0.03988336283893199,-1.704524351703866,1.704524351703866,False,False
100080,28,sigma,0.01076447231676221,2.140240080867555,2.140240080867555,True,False
100080,28,theta,0.039311281575220326,-1.7238673608959083,1.7238673608959083,False,False
100080,29,mu,-0.0172274239436216,0.39651802015934323,0.39651802015934323,False,False
100080,29,sigma,0.033797268359530216,-0.3888816583638257,0.3888816583638257,False,False
