date,market_cap,debt_face,rf,A_train_mean,A_train_median,A_train_q05,A_train_q95,theta_train_mean,theta_train_median,theta_train_q05,theta_train_q95,logA_train_median,dlogA_train_median,alpha_post_mean,beta1_post_mean,delta_post_mean,beta0_post_mean,alpha_post_median,beta1_post_median,delta_post_median,beta0_post_median,gvkey,window_train_start,window_train_end,window_idx
2015-02-06,64323186692.6,102725000000.0,-0.0020336007627560996,194282520612.70358,194282520612.7042,194282520612.7042,194282520612.7042,2.1407217130948144,2.8876460207574093,-10.314187308365437,13.548942371716898,25.992579228463242,0.011032213050562234,183.49850585070462,-14.154640773362296,1.49466349983555,0.09211341050005618,152.53046729388325,-14.074638593536818,1.1587325066598373,0.08981515263346178,100022,2014-04-04,2016-03-25,1.0
2015-02-13,64895082128.799995,102725000000.0,-0.0019239942691234469,194820751347.91592,194820751347.91666,194820751347.91666,194820751347.91666,2.154201843617217,2.89957382967801,-10.303710308864636,13.559869952375212,25.995345748907987,0.002766520444744458,183.49850585070462,-14.154640773362296,1.49466349983555,0.09211341050005618,152.53046729388325,-14.074638593536818,1.1587325066598373,0.08981515263346178,100022,2014-04-04,2016-03-25,1.0
2015-02-20,66881666275.6,102725000000.0,-0.0020314025243390234,196834861426.62497,196834861426.62482,196834861426.62482,196834861426.62482,2.140992063769275,2.887885236649417,-10.313977185547243,13.549161530104318,26.00563094727233,0.010285198364343273,183.49850585070462,-14.154640773362296,1.49466349983555,0.09211341050005618,152.53046729388325,-14.074638593536818,1.1587325066598373,0.08981515263346178,100022,2014-04-04,2016-03-25,1.0
2015-02-27,68025457148.0,102725000000.0,-0.0024664515505081032,198092587762.8377,198092587762.8382,198092587762.8382,198092587762.8382,2.0874900565598713,2.8441530469263014,-10.355561322301458,13.505790113854392,26.01200037330697,0.006369426034641634,183.49850585070462,-14.154640773362296,1.49466349983555,0.09211341050005618,152.53046729388325,-14.074638593536818,1.1587325066598373,0.08981515263346178,100022,2014-04-04,2016-03-25,1.0
2015-03-06,69410046098.8,102725000000.0,-0.0022610116689517935,199417600962.04907,199417600962.05008,199417600962.05008,199417600962.05008,2.1127542590624446,2.8633448826544976,-10.335924577110026,13.5262706186258,26.018666960197724,0.006666586890752058,183.49850585070462,-14.154640773362296,1.49466349983555,0.09211341050005618,152.53046729388325,-14.074638593536818,1.1587325066598373,0.08981515263346178,100022,2014-04-04,2016-03-25,1.0
2015-03-13,72209323760.2,102725000000.0,-0.0024755877278853167,202270106768.49173,202270106768.49078,202270106768.49078,202270106768.49078,2.086366551507335,2.8432996136485897,-10.356434584855814,13.504879337957448,26.03286980336262,0.014202843164895285,183.49850585070462,-14.154640773362296,1.49466349983555,0.09211341050005618,152.53046729388325,-14.074638593536818,1.1587325066598373,0.08981515263346178,100022,2014-04-04,2016-03-25,1.0
2015-03-20,70282939133.0,117366000000.0,-0.002382728941192464,200312334684.7638,200312334684.76306,200312334684.76306,200312334684.76306,2.097785800545289,2.8519739943920337,-10.347558835079138,13.514136406568689,26.023143658774387,-0.009726144588231733,183.49850585070462,-14.154640773362296,1.49466349983555,0.09211341050005618,152.53046729388325,-14.074638593536818,1.1587325066598373,0.08981515263346178,100022,2014-04-04,2016-03-25,1.0
2015-03-27,69891642255.59999,117366000000.0,-0.0025900388100694493,199969020267.3521,199969020267.35315,199969020267.35315,199969020267.35315,2.0722923276758762,2.832477523053356,-10.367374089672838,13.493469964891151,26.02142829283318,-0.0017153659412088018,183.49850585070462,-14.154640773362296,1.49466349983555,0.09211341050005618,152.53046729388325,-14.074638593536818,1.1587325066598373,0.08981515263346178,100022,2014-04-04,2016-03-25,1.0
2015-04-03,69199347780.2,117366000000.0,-0.00254129996086175,199257546568.11664,199257546568.1156,199257546568.1156,199257546568.1156,2.078285774446432,2.8371614006927626,-10.362715529896937,13.49832860152769,26.017864028770845,-0.0035642640623336774,183.49850585070462,-14.154640773362296,1.49466349983555,0.09211341050005618,152.53046729388325,-14.074638593536818,1.1587325066598373,0.08981515263346178,100022,2014-04-04,2016-03-25,1.0
2015-04-10,70644136250.59999,117366000000.0,-0.0027766791350716472,200757103169.35995,200757103169.36108,200757103169.36108,200757103169.36108,2.0493416505427837,2.814132128036471,-10.385213357064998,13.474864743091503,26.02536157230727,0.007497543536423734,183.49850585070462,-14.154640773362296,1.49466349983555,0.09211341050005618,152.53046729388325,-14.074638593536818,1.1587325066598373,0.08981515263346178,100022,2014-04-04,2016-03-25,1.0
2015-04-17,66460269638.4,117366000000.0,-0.0029147858761081904,196598750834.3041,196598750834.30276,196598750834.30276,196598750834.30276,2.03235963618118,2.8005580102242904,-10.398413532074763,13.461098014962083,26.00443069079546,-0.02093088151180922,183.49850585070462,-14.154640773362296,1.49466349983555,0.09211341050005618,152.53046729388325,-14.074638593536818,1.1587325066598373,0.08981515263346178,100022,2014-04-04,2016-03-25,1.0
2015-04-24,66490369398.200005,117366000000.0,-0.0026941512127789825,196566760221.81802,196566760221.81677,196566760221.81677,196566760221.81677,2.0594897778129253,2.8222438776143948,-10.377325295516256,13.483091448634939,26.004267957230805,-0.0001627335646539052,183.49850585070462,-14.154640773362296,1.49466349983555,0.09211341050005618,152.53046729388325,-14.074638593536818,1.1587325066598373,0.08981515263346178,100022,2014-04-04,2016-03-25,1.0
2015-05-01,63871690295.6,117366000000.0,-0.002587917817145178,193913091521.59387,193913091521.59442,193913091521.59442,193913091521.59442,2.07255314615198,2.832686008256476,-10.367171361242628,13.49368139967393,25.990675913788444,-0.013592043442361756,183.49850585070462,-14.154640773362296,1.49466349983555,0.09211341050005618,152.53046729388325,-14.074638593536818,1.1587325066598373,0.08981515263346178,100022,2014-04-04,2016-03-25,1.0
2015-05-08,65918473962.0,117366000000.0,-0.0026562975539913235,195972364562.24173,195972364562.24094,195972364562.24094,195972364562.24094,2.064144552580627,2.8259646293596914,-10.373707202456021,13.486864892644457,26.001239489104474,0.010563575316030693,183.49850585070462,-14.154640773362296,1.49466349983555,0.09211341050005618,152.53046729388325,-14.074638593536818,1.1587325066598373,0.08981515263346178,100022,2014-04-04,2016-03-25,1.0
2015-05-15,61403509992.0,117366000000.0,-0.0023763760604034925,191378839727.4061,191378839727.4053,191378839727.4053,191378839727.4053,2.098567050531217,2.852567464067726,-10.346951602867616,13.514769729621467,25.977520754615366,-0.02371873448910833,183.49850585070462,-14.154640773362296,1.49466349983555,0.09211341050005618,152.53046729388325,-14.074638593536818,1.1587325066598373,0.08981515263346178,100022,2014-04-04,2016-03-25,1.0
2015-05-22,63089096540.799995,117366000000.0,-0.0025450576896501064,193101337026.2889,193101337026.28812,193101337026.28812,193101337026.28812,2.07782368187901,2.8368103963399225,-10.363074702137483,13.497954002669339,25.986480950366687,0.00896019575132101,183.49850585070462,-14.154640773362296,1.49466349983555,0.09211341050005618,152.53046729388325,-14.074638593536818,1.1587325066598373,0.08981515263346178,100022,2014-04-04,2016-03-25,1.0
2015-05-29,60620916237.200005,117366000000.0,-0.0024557794986057803,190603298399.87305,190603298399.8722,190603298399.8722,190603298399.8722,2.0888024359155932,2.84514995576433,-10.354541255406426,13.506854001477233,25.973460133367627,-0.013020816999059548,183.49850585070462,-14.154640773362296,1.49466349983555,0.09211341050005618,152.53046729388325,-14.074638593536818,1.1587325066598373,0.08981515263346178,100022,2014-04-04,2016-03-25,1.0
2015-06-05,59952701569.64,117366000000.0,-0.0024254601275671473,189921508114.0308,189921508114.03018,189921508114.03018,189921508114.03018,2.0925309314196636,2.847982213750017,-10.351643232862493,13.509876525180811,25.969876708561994,-0.0035834248056332285,183.49850585070462,-14.154640773362296,1.49466349983555,0.09211341050005618,152.53046729388325,-14.074638593536818,1.1587325066598373,0.08981515263346178,100022,2014-04-04,2016-03-25,1.0
2015-06-12,60151359984.32,117366000000.0,-0.0023845845925611854,190105424137.67923,190105424137.67847,190105424137.67847,190105424137.67847,2.0975576007198993,2.851800644653249,-10.347736205138778,13.513951415553077,25.97084461910937,0.0009679105473772154,183.49850585070462,-14.154640773362296,1.49466349983555,0.09211341050005618,152.53046729388325,-14.074638593536818,1.1587325066598373,0.08981515263346178,100022,2014-04-04,2016-03-25,1.0
2015-06-19,58839010457.03999,117366000000.0,-0.002422766757622434,188794715447.28665,188794715447.28528,188794715447.28528,188794715447.28528,2.0928621472117457,2.8482338149698085,-10.351385791536616,13.51014502679811,25.96392610005043,-0.006918519058942252,183.49850585070462,-14.154640773362296,1.49466349983555,0.09211341050005618,152.53046729388325,-14.074638593536818,1.1587325066598373,0.08981515263346178,100022,2014-04-04,2016-03-25,1.0
2015-06-26,62306502786.0,117366000000.0,-0.002460915246111546,192269130674.53064,192269130674.52936,192269130674.52936,192269130674.52936,2.0881708747871706,2.8446702092025893,-10.35503214576566,13.5063420229801,25.982161949741798,0.0182358496913686,183.49850585070462,-14.154640773362296,1.49466349983555,0.09211341050005618,152.53046729388325,-14.074638593536818,1.1587325066598373,0.08981515263346178,100022,2014-04-04,2016-03-25,1.0
