gvkey,date,alpha,beta,delta,mu,A_used,L_used,PD_1y,train_end_date,training_end
100957,2017-05-26,14.189120328923714,0.0036724135691909464,0.0019543351310857358,0.0012320461966586068,111753373734.40454,66018831000.00001,1.8033901160759765e-05,2017-03-31,0
100957,2017-06-02,14.189120328923714,0.0036724135691909464,0.0019543351310857358,0.0012320461966586068,111116976186.38383,66018831000.00001,1.9798343652373562e-05,2017-03-31,0
100957,2017-06-09,14.189120328923714,0.0036724135691909464,0.0019543351310857358,0.0012320461966586068,111135165689.10013,66018831000.00001,1.9745418901336407e-05,2017-03-31,0
100957,2017-06-16,14.189120328923714,0.0036724135691909464,0.0019543351310857358,0.0012320461966586068,111289082353.29083,66018831000.00001,1.9303605373059107e-05,2017-03-31,0
100957,2017-06-23,14.189120328923714,0.0036724135691909464,0.0019543351310857358,0.0012320461966586068,110585457807.93756,66018831000.00001,2.1414045354507996e-05,2017-03-31,0
100957,2017-06-30,14.189120328923714,0.0036724135691909464,0.0019543351310857358,0.0012320461966586068,109713015962.39606,66018831000.00001,2.4380672155158057e-05,2017-03-31,0
100957,2019-03-29,14.187594342734672,0.0011110861012106994,0.0012781423947205422,0.0008611511819881359,120513233835.33594,69061369000.0,6.444668968433262e-06,2019-03-31,1
101202,2015-12-31,14.564141241222488,-0.008991184391166782,0.005318035502227279,0.0008624342232241546,50626716140.57237,14898000000.0,6.631603313349473e-09,2015-12-31,1
101202,2016-01-01,14.564141241222488,-0.008991184391166782,0.005318035502227279,0.0008624342232241546,50626716140.57237,14898000000.0,6.631603313349473e-09,2015-12-31,0
101202,2016-01-08,14.564141241222488,-0.008991184391166782,0.005318035502227279,0.0008624342232241546,47690150098.434685,14898000000.0,1.6597495168549808e-08,2015-12-31,0
101202,2016-01-15,14.564141241222488,-0.008991184391166782,0.005318035502227279,0.0008624342232241546,47425455772.7469,14898000000.0,1.8079165249384538e-08,2015-12-31,0
101202,2016-01-22,14.564141241222488,-0.008991184391166782,0.005318035502227279,0.0008624342232241546,48133008950.26558,14898000000.0,1.4400539220942072e-08,2015-12-31,0
101202,2016-01-29,14.564141241222488,-0.008991184391166782,0.005318035502227279,0.0008624342232241546,47736512236.845146,14898000000.0,1.6351580608375493e-08,2015-12-31,0
101202,2016-02-05,14.564141241222488,-0.008991184391166782,0.005318035502227279,0.0008624342232241546,47781315792.59424,14898000000.0,1.6117622077941184e-08,2015-12-31,0
101202,2016-02-12,14.564141241222488,-0.008991184391166782,0.005318035502227279,0.0008624342232241546,47275785182.73526,14898000000.0,1.8978874857094495e-08,2015-12-31,0
101202,2016-02-19,14.564141241222488,-0.008991184391166782,0.005318035502227279,0.0008624342232241546,47720570345.32024,14898000000.0,1.6435698534784864e-08,2015-12-31,0
101202,2016-02-26,14.564141241222488,-0.008991184391166782,0.005318035502227279,0.0008624342232241546,47994544137.96798,14898000000.0,1.505206868174859e-08,2015-12-31,0
101202,2016-03-04,14.564141241222488,-0.008991184391166782,0.005318035502227279,0.0008624342232241546,48559826008.39552,14898000000.0,1.2574601706547802e-08,2015-12-31,0
101202,2016-03-11,14.564141241222488,-0.008991184391166782,0.005318035502227279,0.0008624342232241546,50431950089.53888,16170600000.0,2.477473242268545e-08,2015-12-31,0
101202,2016-03-18,14.564141241222488,-0.008991184391166782,0.005318035502227279,0.0008624342232241546,49989332182.26877,16170600000.0,2.8370045600303754e-08,2015-12-31,0
101202,2016-03-25,14.564141241222488,-0.008991184391166782,0.005318035502227279,0.0008624342232241546,50023333523.05199,16170600000.0,2.8075037670332855e-08,2015-12-31,0
101202,2016-03-31,11.341241375434064,-0.0036323584441596535,0.004418907437600917,0.0010231576734940498,50289758080.05508,16170600000.0,2.890653202031334e-07,2016-03-31,1
101202,2016-04-01,11.341241375434064,-0.0036323584441596535,0.004418907437600917,0.0010231576734940498,49635425617.81023,16170600000.0,3.397005560953732e-07,2016-03-31,0
101202,2016-04-08,11.341241375434064,-0.0036323584441596535,0.004418907437600917,0.0010231576734940498,48740856486.615685,16170600000.0,4.251270182289536e-07,2016-03-31,0
101202,2016-04-15,11.341241375434064,-0.0036323584441596535,0.004418907437600917,0.0010231576734940498,51261249489.707565,16170600000.0,2.283820622673277e-07,2016-03-31,0
101202,2016-04-22,11.341241375434064,-0.0036323584441596535,0.004418907437600917,0.0010231576734940498,52380640682.93164,16170600000.0,1.7508061373328045e-07,2016-03-31,0
101202,2016-04-29,11.341241375434064,-0.0036323584441596535,0.004418907437600917,0.0010231576734940498,50348446643.15272,16170600000.0,2.84941257942079e-07,2016-03-31,0
101202,2016-05-06,11.341241375434064,-0.0036323584441596535,0.004418907437600917,0.0010231576734940498,49130542697.73156,16170600000.0,3.8534650591093885e-07,2016-03-31,0
101202,2016-05-13,11.341241375434064,-0.0036323584441596535,0.004418907437600917,0.0010231576734940498,49390054726.58377,16170600000.0,3.6110514009640594e-07,2016-03-31,0
101202,2016-05-20,11.341241375434064,-0.0036323584441596535,0.004418907437600917,0.0010231576734940498,49721493710.71036,16170600000.0,3.325220055102981e-07,2016-03-31,0
101202,2016-05-27,11.341241375434064,-0.0036323584441596535,0.004418907437600917,0.0010231576734940498,49918967247.42982,16170600000.0,3.1666601458526703e-07,2016-03-31,0
101202,2016-06-03,11.341241375434064,-0.0036323584441596535,0.004418907437600917,0.0010231576734940498,49058363257.34901,16170600000.0,3.923987233085572e-07,2016-03-31,0
101202,2016-06-10,11.341241375434064,-0.0036323584441596535,0.004418907437600917,0.0010231576734940498,48364160313.96738,16170600000.0,4.6784879385611215e-07,2016-03-31,0
101202,2016-06-17,11.341241375434064,-0.0036323584441596535,0.004418907437600917,0.0010231576734940498,47811632154.02698,16170600000.0,5.391673058248895e-07,2016-03-31,0
101202,2016-06-24,11.341241375434064,-0.0036323584441596535,0.004418907437600917,0.0010231576734940498,47668384504.28348,16170600000.0,5.59526572568052e-07,2016-03-31,0
101202,2016-06-30,10.236973838988366,-0.0016547142826586487,0.004457633232999216,-8.400013032674044e-05,48772459001.214325,16170600000.0,2.4620110706299257e-06,2016-06-30,1
101202,2016-07-01,10.236973838988366,-0.0016547142826586487,0.004457633232999216,-8.400013032674044e-05,48987139198.67827,16170600000.0,2.3429512137202027e-06,2016-06-30,0
101202,2016-07-08,10.236973838988366,-0.0016547142826586487,0.004457633232999216,-8.400013032674044e-05,47336495570.153496,16170600000.0,3.4507648686112195e-06,2016-06-30,0
101202,2016-07-15,10.236973838988366,-0.0016547142826586487,0.004457633232999216,-8.400013032674044e-05,49413827142.7643,16170600000.0,2.124579673764629e-06,2016-06-30,0
101202,2016-07-22,10.236973838988366,-0.0016547142826586487,0.004457633232999216,-8.400013032674044e-05,49323561481.144844,16170600000.0,2.168848976195931e-06,2016-06-30,0
101202,2016-07-29,10.236973838988366,-0.0016547142826586487,0.004457633232999216,-8.400013032674044e-05,49238394943.413765,16170600000.0,2.2115440540379533e-06,2016-06-30,0
101202,2016-08-05,10.236973838988366,-0.0016547142826586487,0.004457633232999216,-8.400013032674044e-05,48488854456.00624,16170600000.0,2.629556920338096e-06,2016-06-30,0
101202,2016-08-12,10.236973838988366,-0.0016547142826586487,0.004457633232999216,-8.400013032674044e-05,49804751082.16669,16170600000.0,1.9439451469547804e-06,2016-06-30,0
101202,2016-08-19,10.236973838988366,-0.0016547142826586487,0.004457633232999216,-8.400013032674044e-05,50265429633.26332,16170600000.0,1.7523422008650247e-06,2016-06-30,0
101202,2016-08-26,10.236973838988366,-0.0016547142826586487,0.004457633232999216,-8.400013032674044e-05,50469435205.545425,16170600000.0,1.6741790183932667e-06,2016-06-30,0
101202,2016-09-02,10.236973838988366,-0.0016547142826586487,0.004457633232999216,-8.400013032674044e-05,50468644157.97211,16170600000.0,1.674474634563489e-06,2016-06-30,0
101202,2016-09-09,10.236973838988366,-0.0016547142826586487,0.004457633232999216,-8.400013032674044e-05,49320755221.576645,16170600000.0,2.170241336218221e-06,2016-06-30,0
101202,2016-09-16,10.236973838988366,-0.0016547142826586487,0.004457633232999216,-8.400013032674044e-05,53702155664.29472,16170600000.0,8.3293387224634e-07,2016-06-30,0
101202,2016-09-23,10.236973838988366,-0.0016547142826586487,0.004457633232999216,-8.400013032674044e-05,53761093907.74553,16170600000.0,8.227411996260843e-07,2016-06-30,0
101202,2016-09-30,9.142812456522794,5.694498676194458e-05,0.004807315070575162,0.0013181847308656332,53399198519.75806,16170600000.0,1.6004407222070279e-06,2016-09-30,1
101202,2016-10-07,9.142812456522794,5.694498676194458e-05,0.004807315070575162,0.0013181847308656332,52449379277.290955,16170600000.0,1.9179781085393706e-06,2016-09-30,0
101202,2016-10-14,9.142812456522794,5.694498676194458e-05,0.004807315070575162,0.0013181847308656332,52515854395.86285,16170600000.0,1.8936237124822557e-06,2016-09-30,0
101202,2016-10-21,9.142812456522794,5.694498676194458e-05,0.004807315070575162,0.0013181847308656332,52556131363.30869,16170600000.0,1.879033798852683e-06,2016-09-30,0
101202,2016-10-28,9.142812456522794,5.694498676194458e-05,0.004807315070575162,0.0013181847308656332,52653112682.91431,16170600000.0,1.8444101363778589e-06,2016-09-30,0
101202,2016-11-04,9.142812456522794,5.694498676194458e-05,0.004807315070575162,0.0013181847308656332,51639250419.21318,16170600000.0,2.244314141684525e-06,2016-09-30,0
101202,2016-11-11,9.142812456522794,5.694498676194458e-05,0.004807315070575162,0.0013181847308656332,53213721318.33139,16170600000.0,1.6575728829952702e-06,2016-09-30,0
101202,2016-11-18,9.142812456522794,5.694498676194458e-05,0.004807315070575162,0.0013181847308656332,52783395832.12789,16170600000.0,1.7990015478124582e-06,2016-09-30,0
101202,2016-11-25,9.142812456522794,5.694498676194458e-05,0.004807315070575162,0.0013181847308656332,53136778570.01288,16170600000.0,1.6819314628414782e-06,2016-09-30,0
101202,2016-12-02,9.142812456522794,5.694498676194458e-05,0.004807315070575162,0.0013181847308656332,53358693630.56577,16170600000.0,1.6127291991292991e-06,2016-09-30,0
101202,2016-12-09,9.142812456522794,5.694498676194458e-05,0.004807315070575162,0.0013181847308656332,56737560032.50417,16170600000.0,8.693771162897471e-07,2016-09-30,0
101202,2016-12-16,9.142812456522794,5.694498676194458e-05,0.004807315070575162,0.0013181847308656332,57534395544.17033,16170600000.0,7.557404924055649e-07,2016-09-30,0
101202,2016-12-23,9.142812456522794,5.694498676194458e-05,0.004807315070575162,0.0013181847308656332,57211285479.92309,16170600000.0,7.997119989861008e-07,2016-09-30,0
101202,2016-12-30,8.62635214026479,0.0003807800949985253,0.004653808553870917,0.0014841394237906625,57383998594.45819,16170600000.0,1.1880937697743178e-06,2016-12-31,1
101202,2017-01-06,8.62635214026479,0.0003807800949985253,0.004653808553870917,0.0014841394237906625,57527520473.99319,16170600000.0,1.1601255958716758e-06,2016-12-31,0
101202,2017-01-13,8.62635214026479,0.0003807800949985253,0.004653808553870917,0.0014841394237906625,57108924083.93178,16170600000.0,1.243815285420031e-06,2016-12-31,0
101202,2017-01-20,8.62635214026479,0.0003807800949985253,0.004653808553870917,0.0014841394237906625,56361719187.87364,16170600000.0,1.4103955418824306e-06,2016-12-31,0
101202,2017-01-27,8.62635214026479,0.0003807800949985253,0.004653808553870917,0.0014841394237906625,56040253854.76237,16170600000.0,1.48956788624445e-06,2016-12-31,0
101202,2017-02-03,8.62635214026479,0.0003807800949985253,0.004653808553870917,0.0014841394237906625,55532833511.82635,16170600000.0,1.6247800179795298e-06,2016-12-31,0
101202,2017-02-10,8.62635214026479,0.0003807800949985253,0.004653808553870917,0.0014841394237906625,55808720510.9616,16170600000.0,1.5496487444493497e-06,2016-12-31,0
101202,2017-02-17,8.62635214026479,0.0003807800949985253,0.004653808553870917,0.0014841394237906625,57059333853.38942,16170600000.0,1.254166350668108e-06,2016-12-31,0
101202,2017-02-24,8.62635214026479,0.0003807800949985253,0.004653808553870917,0.0014841394237906625,56043489956.78003,16170600000.0,1.488746689436883e-06,2016-12-31,0
101202,2017-03-03,8.62635214026479,0.0003807800949985253,0.004653808553870917,0.0014841394237906625,56289191596.40552,16170600000.0,1.4278410999106388e-06,2016-12-31,0
101202,2017-03-10,8.62635214026479,0.0003807800949985253,0.004653808553870917,0.0014841394237906625,67023289779.32353,26992800000.0,3.721300146313435e-05,2016-12-31,0
101202,2017-03-17,8.62635214026479,0.0003807800949985253,0.004653808553870917,0.0014841394237906625,68255343693.84314,26992800000.0,3.1151008605483595e-05,2016-12-31,0
101202,2017-03-24,8.62635214026479,0.0003807800949985253,0.004653808553870917,0.0014841394237906625,68512635715.80281,26992800000.0,3.0028631869347577e-05,2016-12-31,0
101202,2017-03-31,8.310838380115346,0.0016555663333185726,0.006711215294474383,0.0019383008423239224,68847282726.15964,26992800000.0,8.100436615609728e-05,2017-03-31,1
101202,2017-04-07,8.310838380115346,0.0016555663333185726,0.006711215294474383,0.0019383008423239224,69701399502.26083,26992800000.0,7.234059911567056e-05,2017-03-31,0
101202,2017-04-14,8.310838380115346,0.0016555663333185726,0.006711215294474383,0.0019383008423239224,69027687526.76529,26992800000.0,7.908238842881759e-05,2017-03-31,0
101202,2017-04-21,8.310838380115346,0.0016555663333185726,0.006711215294474383,0.0019383008423239224,68361092173.99891,26992800000.0,8.644798347194666e-05,2017-03-31,0
101202,2017-04-28,8.310838380115346,0.0016555663333185726,0.006711215294474383,0.0019383008423239224,70237075729.09885,26992800000.0,6.743543129032558e-05,2017-03-31,0
101202,2017-05-05,8.310838380115346,0.0016555663333185726,0.006711215294474383,0.0019383008423239224,71999254990.13115,26992800000.0,5.373350598927758e-05,2017-03-31,0
101202,2017-05-12,8.310838380115346,0.0016555663333185726,0.006711215294474383,0.0019383008423239224,71671371406.90916,26992800000.0,5.6028487576456795e-05,2017-03-31,0
101202,2017-05-19,8.310838380115346,0.0016555663333185726,0.006711215294474383,0.0019383008423239224,70306864315.77257,26992800000.0,6.682409185708435e-05,2017-03-31,0
101202,2017-05-26,8.310838380115346,0.0016555663333185726,0.006711215294474383,0.0019383008423239224,70371765758.14268,26992800000.0,6.626109351783549e-05,2017-03-31,0
101202,2017-06-02,8.310838380115346,0.0016555663333185726,0.006711215294474383,0.0019383008423239224,70440376058.32922,26992800000.0,6.567165490217309e-05,2017-03-31,0
101202,2017-06-09,8.310838380115346,0.0016555663333185726,0.006711215294474383,0.0019383008423239224,69820383934.27164,26992800000.0,7.121769179253352e-05,2017-03-31,0
101202,2017-06-16,8.310838380115346,0.0016555663333185726,0.006711215294474383,0.0019383008423239224,69806775537.80014,26992800000.0,7.134513254290242e-05,2017-03-31,0
101202,2017-06-23,8.310838380115346,0.0016555663333185726,0.006711215294474383,0.0019383008423239224,70459652189.48221,26992800000.0,6.550710319291963e-05,2017-03-31,0
101202,2017-06-30,7.549129164738593,0.0024902765078453504,0.0058566697213441815,0.0023454537419568236,69171452200.86835,26992800000.0,8.266725496575752e-05,2017-06-30,1
101202,2017-07-07,7.549129164738593,0.0024902765078453504,0.0058566697213441815,0.0023454537419568236,68864442457.86766,26992800000.0,8.58667131518849e-05,2017-06-30,0
101202,2017-07-14,7.549129164738593,0.0024902765078453504,0.0058566697213441815,0.0023454537419568236,69652109957.45993,26992800000.0,7.792381562851604e-05,2017-06-30,0
101202,2017-07-21,7.549129164738593,0.0024902765078453504,0.0058566697213441815,0.0023454537419568236,68353028705.08105,26992800000.0,9.151037062617001e-05,2017-06-30,0
101202,2017-07-28,7.549129164738593,0.0024902765078453504,0.0058566697213441815,0.0023454537419568236,67946148092.01583,26992800000.0,9.629920088502158e-05,2017-06-30,0
101202,2017-08-04,7.549129164738593,0.0024902765078453504,0.0058566697213441815,0.0023454537419568236,68319205653.071915,26992800000.0,9.189807974112929e-05,2017-06-30,0
101202,2017-08-11,7.549129164738593,0.0024902765078453504,0.0058566697213441815,0.0023454537419568236,67118565599.350914,26992800000.0,0.00010693472080477996,2017-06-30,0
101202,2017-08-18,7.549129164738593,0.0024902765078453504,0.0058566697213441815,0.0023454537419568236,67196712840.10032,26992800000.0,0.00010587591197302592,2017-06-30,0
101202,2017-08-25,7.549129164738593,0.0024902765078453504,0.0058566697213441815,0.0023454537419568236,67221611214.3618,26992800000.0,0.00010554104675304506,2017-06-30,0
101202,2017-09-01,7.549129164738593,0.0024902765078453504,0.0058566697213441815,0.0023454537419568236,67163353580.18798,26992800000.0,0.0001063264442949865,2017-06-30,0
101202,2017-09-08,7.549129164738593,0.0024902765078453504,0.0058566697213441815,0.0023454537419568236,67308597476.57397,26992800000.0,0.00010438045837976936,2017-06-30,0
101202,2017-09-15,7.549129164738593,0.0024902765078453504,0.0058566697213441815,0.0023454537419568236,68307033829.05021,26992800000.0,9.203805544735432e-05,2017-06-30,0
101202,2017-09-22,7.549129164738593,0.0024902765078453504,0.0058566697213441815,0.0023454537419568236,69805835672.44724,26992800000.0,7.647195639488643e-05,2017-06-30,0
101202,2017-09-29,7.147047312240187,0.0020399336791139602,0.005216732296650801,0.003126373930968961,71008948609.85826,26992800000.0,5.067327694722113e-05,2017-09-30,1
101202,2017-10-06,7.147047312240187,0.0020399336791139602,0.005216732296650801,0.003126373930968961,71816605439.951,26992800000.0,4.62061216712927e-05,2017-09-30,0
101202,2017-10-13,7.147047312240187,0.0020399336791139602,0.005216732296650801,0.003126373930968961,71892109204.96416,26992800000.0,4.581181730336842e-05,2017-09-30,0
101202,2017-10-20,7.147047312240187,0.0020399336791139602,0.005216732296650801,0.003126373930968961,72126803981.58124,26992800000.0,4.461027779671658e-05,2017-09-30,0
101202,2017-10-27,7.147047312240187,0.0020399336791139602,0.005216732296650801,0.003126373930968961,73951934293.95663,26992800000.0,3.6393873536883834e-05,2017-09-30,0
101202,2017-11-03,7.147047312240187,0.0020399336791139602,0.005216732296650801,0.003126373930968961,74915467274.37454,26992800000.0,3.2756457209766286e-05,2017-09-30,0
101202,2017-11-10,7.147047312240187,0.0020399336791139602,0.005216732296650801,0.003126373930968961,72876086823.53949,26992800000.0,4.100651784922784e-05,2017-09-30,0
101202,2017-11-17,7.147047312240187,0.0020399336791139602,0.005216732296650801,0.003126373930968961,72209026959.52298,26992800000.0,4.419780012228023e-05,2017-09-30,0
101202,2017-11-24,7.147047312240187,0.0020399336791139602,0.005216732296650801,0.003126373930968961,72720297790.85052,26992800000.0,4.172780312186767e-05,2017-09-30,0
101202,2017-12-01,7.147047312240187,0.0020399336791139602,0.005216732296650801,0.003126373930968961,71396505393.69391,26992800000.0,4.8471425873345e-05,2017-09-30,0
101202,2017-12-08,7.147047312240187,0.0020399336791139602,0.005216732296650801,0.003126373930968961,73398282376.75514,26992800000.0,3.8689780253011014e-05,2017-09-30,0
101202,2017-12-15,7.147047312240187,0.0020399336791139602,0.005216732296650801,0.003126373930968961,73641477019.66983,26992800000.0,3.766168106525513e-05,2017-09-30,0
101202,2017-12-22,7.147047312240187,0.0020399336791139602,0.005216732296650801,0.003126373930968961,72836163436.75336,26992800000.0,4.1190004245736064e-05,2017-09-30,0
101202,2017-12-29,6.966798206426096,0.0021815550288159413,0.004659085165771283,0.003409362042702852,72183017589.62439,26992800000.0,3.5848348640363445e-05,2017-12-31,1
101202,2018-01-05,6.966798206426096,0.0021815550288159413,0.004659085165771283,0.003409362042702852,73686375116.24564,26992800000.0,3.0397856683731323e-05,2017-12-31,0
101202,2018-01-12,6.966798206426096,0.0021815550288159413,0.004659085165771283,0.003409362042702852,73348285805.16797,26992800000.0,3.1536386432553204e-05,2017-12-31,0
101202,2018-01-19,6.966798206426096,0.0021815550288159413,0.004659085165771283,0.003409362042702852,73867562327.08597,26992800000.0,2.980695423027869e-05,2017-12-31,0
101202,2018-01-26,6.966798206426096,0.0021815550288159413,0.004659085165771283,0.003409362042702852,73796043906.66718,26992800000.0,3.003862377931678e-05,2017-12-31,0
101202,2018-02-02,6.966798206426096,0.0021815550288159413,0.004659085165771283,0.003409362042702852,71914669934.67319,26992800000.0,3.6933845166723425e-05,2017-12-31,0
101202,2018-02-09,6.966798206426096,0.0021815550288159413,0.004659085165771283,0.003409362042702852,69135166790.06157,26992800000.0,5.067454196222034e-05,2017-12-31,0
101202,2018-02-16,6.966798206426096,0.0021815550288159413,0.004659085165771283,0.003409362042702852,70873155570.4166,26992800000.0,4.151541312541074e-05,2017-12-31,0
101202,2018-02-23,6.966798206426096,0.0021815550288159413,0.004659085165771283,0.003409362042702852,71239758167.58173,26992800000.0,3.983287359381982e-05,2017-12-31,0
101202,2018-03-02,6.966798206426096,0.0021815550288159413,0.004659085165771283,0.003409362042702852,69860314078.22774,26992800000.0,4.659942860647696e-05,2017-12-31,0
101202,2018-03-09,6.966798206426096,0.0021815550288159413,0.004659085165771283,0.003409362042702852,71444111448.7415,26992800000.0,3.8928669905638975e-05,2017-12-31,0
101202,2018-03-16,6.966798206426096,0.0021815550288159413,0.004659085165771283,0.003409362042702852,68036811799.91784,24308900000.0,2.4904746013653796e-05,2017-12-31,0
101202,2018-03-23,6.966798206426096,0.0021815550288159413,0.004659085165771283,0.003409362042702852,67005796507.6291,24308900000.0,2.813320136595498e-05,2017-12-31,0
101202,2018-03-30,6.8885168306818665,0.0019143203405252872,0.004698586222054274,0.00289849595258155,67106719517.137535,24308900000.0,3.7938684692139874e-05,2018-03-31,1
101202,2018-04-06,6.8885168306818665,0.0019143203405252872,0.004698586222054274,0.00289849595258155,67861106196.66058,24308900000.0,3.472400480645538e-05,2018-03-31,0
101202,2018-04-13,6.8885168306818665,0.0019143203405252872,0.004698586222054274,0.00289849595258155,67863865363.94701,24308900000.0,3.471282993208346e-05,2018-03-31,0
101202,2018-04-20,6.8885168306818665,0.0019143203405252872,0.004698586222054274,0.00289849595258155,69338041979.28069,24308900000.0,2.9286806014839643e-05,2018-03-31,0
101202,2018-04-27,6.8885168306818665,0.0019143203405252872,0.004698586222054274,0.00289849595258155,70454474226.4802,24308900000.0,2.581604488525118e-05,2018-03-31,0
101202,2018-05-04,6.8885168306818665,0.0019143203405252872,0.004698586222054274,0.00289849595258155,71029303501.23615,24308900000.0,2.4212979820066125e-05,2018-03-31,0
101202,2018-05-11,6.8885168306818665,0.0019143203405252872,0.004698586222054274,0.00289849595258155,70793927085.87294,24308900000.0,2.485529748966071e-05,2018-03-31,0
101202,2018-05-18,6.8885168306818665,0.0019143203405252872,0.004698586222054274,0.00289849595258155,72485237885.63896,24308900000.0,2.0635076774980235e-05,2018-03-31,0
101202,2018-05-25,6.8885168306818665,0.0019143203405252872,0.004698586222054274,0.00289849595258155,72238170981.67746,24308900000.0,2.1197445691105665e-05,2018-03-31,0
101202,2018-06-01,6.8885168306818665,0.0019143203405252872,0.004698586222054274,0.00289849595258155,70734137489.47545,24308900000.0,2.502152814607414e-05,2018-03-31,0
101202,2018-06-08,6.8885168306818665,0.0019143203405252872,0.004698586222054274,0.00289849595258155,71427988824.11581,24308900000.0,2.316758885547836e-05,2018-03-31,0
101202,2018-06-15,6.8885168306818665,0.0019143203405252872,0.004698586222054274,0.00289849595258155,71857454668.74445,24308900000.0,2.2098482450207792e-05,2018-03-31,0
101202,2018-06-22,6.8885168306818665,0.0019143203405252872,0.004698586222054274,0.00289849595258155,71094048951.61623,24308900000.0,2.4039620726753687e-05,2018-03-31,0
101202,2018-06-29,6.784521148312393,0.0021719825267590884,0.004287157553459962,0.0035127706310832023,70599896752.35843,24308900000.0,1.794614269656022e-05,2018-06-30,1
101202,2018-07-06,6.784521148312393,0.0021719825267590884,0.004287157553459962,0.0035127706310832023,71262963321.02225,24308900000.0,1.6685986726447474e-05,2018-06-30,0
101202,2018-07-13,6.784521148312393,0.0021719825267590884,0.004287157553459962,0.0035127706310832023,71394611452.28207,24308900000.0,1.644795868160696e-05,2018-06-30,0
101202,2018-07-20,6.784521148312393,0.0021719825267590884,0.004287157553459962,0.0035127706310832023,71008783714.13853,24308900000.0,1.715674760505445e-05,2018-06-30,0
101202,2018-07-27,6.784521148312393,0.0021719825267590884,0.004287157553459962,0.0035127706310832023,72231137716.93791,24308900000.0,1.5022802678943708e-05,2018-06-30,0
101202,2018-08-03,6.784521148312393,0.0021719825267590884,0.004287157553459962,0.0035127706310832023,70791932204.54996,24308900000.0,1.7570359632418093e-05,2018-06-30,0
101202,2018-08-10,6.784521148312393,0.0021719825267590884,0.004287157553459962,0.0035127706310832023,70044967391.05382,24308900000.0,1.9084559104212894e-05,2018-06-30,0
101202,2018-08-17,6.784521148312393,0.0021719825267590884,0.004287157553459962,0.0035127706310832023,69809802690.54796,24308900000.0,1.959164472709394e-05,2018-06-30,0
101202,2018-08-24,6.784521148312393,0.0021719825267590884,0.004287157553459962,0.0035127706310832023,70573936389.62543,24308900000.0,1.799764209958298e-05,2018-06-30,0
101202,2018-08-31,6.784521148312393,0.0021719825267590884,0.004287157553459962,0.0035127706310832023,70940418825.85634,24308900000.0,1.728593429113962e-05,2018-06-30,0
101202,2018-09-07,6.784521148312393,0.0021719825267590884,0.004287157553459962,0.0035127706310832023,69754481988.56104,24308900000.0,1.9713151782478268e-05,2018-06-30,0
101202,2018-09-14,6.784521148312393,0.0021719825267590884,0.004287157553459962,0.0035127706310832023,70093269474.2749,24308900000.0,1.8982265814602983e-05,2018-06-30,0
101202,2018-09-21,6.784521148312393,0.0021719825267590884,0.004287157553459962,0.0035127706310832023,71701729155.8926,24308900000.0,1.5907556823099302e-05,2018-06-30,0
101202,2018-09-28,6.751752209782549,0.002730192803230171,0.0036613747585856706,0.0032065919237696697,72986899365.32095,24308900000.0,1.1572765642101586e-05,2018-09-30,1
101202,2018-10-05,6.751752209782549,0.002730192803230171,0.0036613747585856706,0.0032065919237696697,72347597875.09592,24308900000.0,1.2392848645177616e-05,2018-09-30,0
101202,2018-10-12,6.751752209782549,0.002730192803230171,0.0036613747585856706,0.0032065919237696697,69487856526.06903,24308900000.0,1.697392694764325e-05,2018-09-30,0
101202,2018-10-19,6.751752209782549,0.002730192803230171,0.0036613747585856706,0.0032065919237696697,69758412465.85162,24308900000.0,1.6466333616160496e-05,2018-09-30,0
101202,2018-10-26,6.751752209782549,0.002730192803230171,0.0036613747585856706,0.0032065919237696697,70169111254.73926,24308900000.0,1.5728533904812968e-05,2018-09-30,0
101202,2018-11-02,6.751752209782549,0.002730192803230171,0.0036613747585856706,0.0032065919237696697,69776463417.84631,24308900000.0,1.643308862686146e-05,2018-09-30,0
101202,2018-11-09,6.751752209782549,0.002730192803230171,0.0036613747585856706,0.0032065919237696697,70158172800.9513,24308900000.0,1.574768909776869e-05,2018-09-30,0
101202,2018-11-16,6.751752209782549,0.002730192803230171,0.0036613747585856706,0.0032065919237696697,69647623518.05003,24308900000.0,1.6672064457362644e-05,2018-09-30,0
101202,2018-11-23,6.751752209782549,0.002730192803230171,0.0036613747585856706,0.0032065919237696697,68703575026.31627,24308900000.0,1.854914472505399e-05,2018-09-30,0
101202,2018-11-30,6.751752209782549,0.002730192803230171,0.0036613747585856706,0.0032065919237696697,70202551165.45905,24308900000.0,1.567013915565346e-05,2018-09-30,0
101202,2018-12-07,6.751752209782549,0.002730192803230171,0.0036613747585856706,0.0032065919237696697,69648339059.88647,24308900000.0,1.6670726355167875e-05,2018-09-30,0
101202,2018-12-14,6.751752209782549,0.002730192803230171,0.0036613747585856706,0.0032065919237696697,70406256630.82011,24308900000.0,1.5319709855011435e-05,2018-09-30,0
101202,2018-12-21,6.751752209782549,0.002730192803230171,0.0036613747585856706,0.0032065919237696697,70582837937.65169,24308900000.0,1.502315701668464e-05,2018-09-30,0
101202,2018-12-28,6.751752209782549,0.002730192803230171,0.0036613747585856706,0.0032065919237696697,70002935384.79366,24308900000.0,1.602242493119779e-05,2018-09-30,0
101202,2018-12-31,6.749218471778336,0.0027349582748288125,0.003504275757723299,0.002014402273119799,70945286627.59366,24308900000.0,2.148767816621221e-05,2018-12-31,1
